(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(347.79, 190.80, 178.84)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(345.91, 188.01, 179.01)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(347.17, 190.26, 178.84)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(348.58, 185.28, 179.47)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(345.49, 185.57, 179.29)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.62, 188.05, 179.13)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.56, 189.86, 178.92)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(347.59, 188.84, 179.04)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(345.94, 182.85, 179.65)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(342.51, 185.66, 179.13)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(343.37, 187.17, 178.95)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(339.86, 185.77, 178.97)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.33, 186.53, 178.57)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.38, 185.32, 178.84)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(335.04, 185.41, 178.80)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(331.39, 186.01, 178.47)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(328.71, 183.08, 179.14)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.63, 181.77, 179.49)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(327.59, 183.91, 178.86)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(325.27, 182.20, 179.31)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(323.29, 182.32, 179.23)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(322.22, 182.00, 179.32)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.03, 179.71, 180.13)
(311.05, 180.36, 179.83)
(311.05, 180.36, 179.83)
